src_ip,dst_ip,src_port,dst_port,protocol,packet_size,duration,packets_sent,packets_received,bytes_sent,bytes_received,syn_flag,ack_flag,fin_flag,rst_flag,psh_flag,urg_flag,label
29.12.203.219,162.0.122.173,46293,23444,TCP,60,0.005,1,1,60,40,1,0,0,0,0,0,port_scan
251.148.84.85,22.185.16.19,54312,25,TCP,661,7.973,65,166,41588,7102,0,0,0,0,1,0,normal
67.93.80.98,4.2.213.156,43437,80,TCP,553,1.222,9,4,3189,437,0,1,0,0,1,0,sql_injection
122.32.219.79,64.229.151.233,56490,3306,ICMP,719,1.471,12,23,20857,34883,0,1,0,0,0,0,normal
44.134.125.230,152.131.42.232,60051,143,UDP,132,8.944,46,14,18342,24229,1,1,0,0,1,0,normal
94.251.30.203,69.136.67.99,27289,443,ICMP,653,0.259,170,171,18056,42552,1,1,1,0,0,0,normal
47.131.58.232,178.115.118.208,1451,8080,UDP,532,0.065,962,1,818314,100,0,0,0,0,0,0,ddos
220.232.61.72,178.115.118.208,46501,8080,ICMP,676,0.045,1319,1,355508,0,0,0,0,0,1,0,ddos
29.12.203.219,162.0.122.173,46158,20268,TCP,60,0.01,1,0,60,40,1,0,0,1,0,0,port_scan
51.106.178.54,178.115.118.208,36134,8080,ICMP,1392,0.033,663,2,912301,0,1,0,0,0,1,0,ddos
153.120.56.182,219.62.138.10,39552,5432,UDP,124,6.973,153,131,3650,47604,0,1,1,0,0,0,normal
236.194.210.99,135.163.202.73,53465,21,TCP,140,0.433,10,7,1204,188,0,1,0,0,1,0,brute_force
73.58.17.224,158.205.59.41,64438,3306,ICMP,1189,0.201,89,41,47996,37102,1,1,1,0,0,0,normal
29.12.203.219,162.0.122.173,42001,17679,TCP,60,0.004,1,1,60,0,1,0,0,0,0,0,port_scan
67.93.80.98,4.2.213.156,41939,443,TCP,434,1.179,13,2,1465,1856,0,1,0,0,1,0,sql_injection
19.10.216.24,239.38.140.91,15113,443,UDP,1404,1.733,138,128,49407,32690,1,1,0,0,1,0,normal
185.133.238.26,178.115.118.208,33786,8080,TCP,1474,0.015,1333,1,775528,0,0,0,0,0,1,0,ddos
141.173.142.116,252.42.230.113,46940,21,UDP,879,3.035,31,77,32799,9113,0,1,1,0,0,0,normal
211.30.110.20,185.249.181.20,59613,80,TCP,214,2.811,87,21,42483,174,1,1,0,0,1,0,normal
70.106.145.183,104.32.32.171,32295,22,ICMP,640,5.485,30,145,11213,17825,0,0,0,0,0,0,normal
195.131.196.226,3.57.159.93,63767,53,TCP,1032,1.132,151,33,16323,29647,1,0,0,0,0,0,normal
90.186.180.227,7.98.15.240,59061,53,TCP,331,8.526,166,156,17333,38515,0,1,1,0,0,0,normal
236.194.210.99,135.163.202.73,42448,23,TCP,300,0.331,15,7,1098,893,0,1,0,0,1,0,brute_force
219.218.103.146,145.116.193.135,64807,3306,UDP,575,0.743,196,162,38198,29011,0,1,1,0,0,0,normal
178.124.163.252,165.177.71.48,64294,25,TCP,327,5.276,144,105,36230,41191,1,1,0,0,1,0,normal
61.200.138.51,27.134.12.2,12173,5432,ICMP,1394,4.601,17,112,25649,21772,0,1,0,0,0,0,normal
127.173.233.110,193.103.106.62,55863,443,UDP,829,4.34,189,117,4739,4947,1,0,0,0,1,0,normal
168.90.134.226,1.78.122.23,55969,443,ICMP,747,7.562,72,78,8985,41426,0,0,0,0,1,0,normal
142.42.128.34,88.54.175.221,49188,3306,TCP,783,1.155,76,159,32902,44487,1,0,1,0,1,0,normal
135.16.129.31,166.168.227.37,64893,443,ICMP,767,5.369,118,188,9517,38521,0,0,1,0,0,0,normal
183.160.228.242,178.115.118.208,62287,8080,TCP,1213,0.036,237,1,612691,0,0,0,0,0,0,0,ddos
236.194.210.99,135.163.202.73,43873,3389,TCP,240,0.281,7,8,970,295,0,1,0,1,1,0,brute_force
243.14.46.240,178.115.118.208,5306,8080,TCP,1418,0.056,1592,1,532515,0,0,0,0,0,0,0,ddos
67.93.80.98,4.2.213.156,42362,80,TCP,466,1.37,5,8,1947,730,0,1,0,0,1,0,sql_injection
181.48.201.238,174.237.132.103,10942,5432,ICMP,1151,5.803,48,128,26102,18835,0,1,0,0,1,0,normal
129.29.152.134,178.115.118.208,60744,8080,UDP,546,0.022,1406,0,482882,0,1,0,0,0,1,0,ddos
33.79.191.200,211.252.23.230,51032,110,UDP,1105,3.236,178,50,48472,27928,0,1,1,0,1,0,normal
95.171.70.226,246.67.179.140,54408,143,UDP,730,4.82,48,190,3398,27837,1,0,0,0,1,0,normal
56.119.152.194,68.175.66.81,37433,443,ICMP,1038,5.094,38,87,35815,39315,1,1,1,0,0,0,normal
204.167.160.91,121.180.3.94,18001,3306,ICMP,74,9.803,6,96,29971,17470,0,0,1,0,0,0,normal
24.14.239.147,154.220.244.70,36903,110,UDP,587,9.398,76,78,31949,26701,1,1,0,0,0,0,normal
230.4.70.236,178.115.118.208,42753,8080,TCP,1006,0.033,242,0,544269,0,1,0,0,0,0,0,ddos
60.127.159.242,117.174.192.152,10231,21,UDP,1084,1.899,10,95,13157,38871,1,0,1,0,1,0,normal
29.12.203.219,162.0.122.173,47147,33505,TCP,60,0.003,1,0,60,40,1,0,0,0,0,0,port_scan
141.157.51.81,178.115.118.208,48021,8080,UDP,996,0.055,923,1,482644,0,1,0,0,0,1,0,ddos
65.14.78.248,211.216.196.194,56102,110,ICMP,591,5.506,28,67,19043,41640,1,1,0,0,0,0,normal
7.58.89.124,148.247.66.219,47475,80,UDP,183,4.244,164,47,17514,17433,0,0,0,0,1,0,normal
159.19.162.62,125.164.5.89,56961,443,TCP,433,1.175,192,24,40141,210,0,0,0,0,0,0,normal
64.253.50.13,178.115.118.208,58282,8080,ICMP,849,0.072,823,2,235871,100,0,0,0,0,0,0,ddos
254.151.174.100,89.142.41.212,3824,53,TCP,565,2.293,80,52,40589,8988,0,0,1,0,0,0,normal
190.23.100.178,86.88.111.61,46368,3306,ICMP,1067,5.171,81,49,21643,35144,0,1,1,0,0,0,normal
29.12.203.219,162.0.122.173,43921,17298,TCP,60,0.001,1,1,60,0,1,0,0,1,0,0,port_scan
247.254.208.91,78.29.139.71,31443,25,UDP,433,8.815,17,77,46820,25449,1,0,0,0,1,0,normal
63.145.57.69,178.115.118.208,63128,8080,TCP,1170,0.035,486,0,133257,100,0,0,0,0,1,0,ddos
110.212.225.36,141.155.26.81,24045,110,ICMP,940,6.319,97,44,30584,32266,0,1,0,0,0,0,normal
85.76.70.17,61.140.15.82,50754,143,UDP,1287,7.914,44,158,40948,10649,0,0,0,0,0,0,normal
106.244.26.49,234.26.199.121,3772,110,UDP,606,9.005,80,154,48567,29343,1,1,1,0,0,0,normal
218.133.184.57,252.109.164.195,11737,80,UDP,350,8.551,180,167,32562,34646,0,1,0,0,1,0,normal
55.1.45.123,248.251.157.187,25280,53,ICMP,175,8.019,122,133,27825,42940,0,0,0,0,0,0,normal
249.98.145.239,151.224.112.50,54344,3306,TCP,839,5.174,172,72,12986,31217,0,1,0,0,0,0,normal
126.11.234.132,241.76.19.54,22650,5432,UDP,95,7.64,77,85,37257,15927,1,1,1,0,0,0,normal
29.12.203.219,162.0.122.173,45362,35443,TCP,60,0.003,1,0,60,40,1,0,0,0,0,0,port_scan
67.93.80.98,4.2.213.156,55013,8080,TCP,253,1.144,15,1,3797,838,0,1,0,0,1,0,sql_injection
171.110.184.6,233.93.108.49,13628,53,UDP,1069,6.719,81,52,13196,23925,0,1,0,0,1,0,normal
22.112.31.29,124.158.54.20,32837,110,ICMP,1243,3.06,161,98,14227,28007,1,0,0,0,1,0,normal
255.74.32.110,240.39.234.2,2665,22,UDP,1274,4.726,16,1,47536,13728,0,0,1,0,1,0,normal
172.143.98.52,222.141.147.128,16412,443,TCP,630,8.481,54,178,45505,32483,0,1,0,0,1,0,normal
19.231.169.22,224.92.58.135,28053,3306,ICMP,1307,3.324,185,30,42320,4382,1,0,0,0,1,0,normal
224.201.131.91,249.52.126.152,58487,110,UDP,208,6.41,138,144,14314,30997,1,1,1,0,0,0,normal
96.117.145.5,201.11.143.75,1075,110,ICMP,749,5.916,16,1,40331,43060,1,1,0,0,1,0,normal
67.93.80.98,4.2.213.156,52839,80,TCP,610,1.788,12,4,1459,1374,0,1,0,0,1,0,sql_injection
185.171.26.99,178.115.118.208,50386,8080,UDP,652,0.094,442,2,438738,100,1,0,0,0,0,0,ddos
232.34.29.80,146.213.218.168,26983,3306,UDP,1203,1.235,164,13,33031,17376,1,1,1,0,1,0,normal
236.194.210.99,135.163.202.73,43943,3389,TCP,102,0.872,5,5,652,815,0,1,0,1,1,0,brute_force
67.93.80.98,4.2.213.156,52528,443,TCP,307,0.271,18,8,4573,1178,0,1,0,0,1,0,sql_injection
236.194.210.99,135.163.202.73,59148,22,TCP,282,0.415,13,9,237,228,0,1,0,0,1,0,brute_force
229.191.250.71,179.101.98.38,24729,143,ICMP,832,9.891,114,122,39484,648,0,0,0,0,0,0,normal
215.236.94.53,59.97.249.34,53562,22,TCP,453,8.838,76,7,49805,6915,1,0,1,0,0,0,normal
73.149.109.194,31.92.101.169,1691,443,UDP,1135,9.959,185,54,38009,19083,0,0,0,0,1,0,normal
169.38.124.30,118.20.2.243,12696,22,UDP,390,1.507,119,34,24571,2460,0,1,0,0,0,0,normal
45.119.100.111,8.68.19.202,16945,80,UDP,1248,7.727,19,46,14262,30267,1,1,0,0,0,0,normal
123.203.29.179,180.167.66.160,38548,143,TCP,457,2.785,93,86,47477,17427,1,1,1,0,0,0,normal
99.146.18.166,251.14.189.61,3661,143,TCP,1384,2.858,193,74,25430,6169,1,0,0,0,1,0,normal
98.205.132.135,22.248.102.240,47796,5432,TCP,230,3.742,102,134,41153,9912,1,0,1,0,1,0,normal
47.246.192.206,62.61.23.15,48018,443,TCP,1291,2.807,119,84,9539,29462,0,0,0,0,1,0,normal
96.211.44.131,13.166.136.154,45831,22,ICMP,360,6.886,11,34,3329,2732,0,0,0,0,0,0,normal
196.150.162.199,178.115.118.208,46704,8080,UDP,902,0.029,1125,2,302298,100,1,0,0,0,0,0,ddos
119.136.213.89,95.117.156.250,51042,53,UDP,1158,9.441,146,28,7955,44281,1,0,1,0,0,0,normal
120.34.224.83,160.132.210.204,63668,5432,TCP,1073,7.618,161,166,11229,17059,1,1,1,0,0,0,normal
234.250.108.171,182.70.237.87,11205,53,TCP,151,6.708,10,18,27983,24744,0,1,0,0,0,0,normal
219.120.225.86,198.39.49.161,55157,53,UDP,777,3.267,67,156,33855,45249,1,0,0,0,0,0,normal
16.93.94.252,219.159.202.66,27356,5432,ICMP,1238,9.811,63,117,15227,18664,0,1,1,0,0,0,normal
147.76.130.69,40.162.136.237,36091,143,ICMP,1377,6.648,110,126,4752,36946,1,1,1,0,1,0,normal
32.59.169.13,241.173.235.189,57106,25,ICMP,522,8.223,196,174,25838,33835,1,0,0,0,1,0,normal
179.2.99.214,18.152.197.74,7574,25,UDP,305,6.909,152,135,9166,9017,1,1,0,0,0,0,normal
110.22.137.89,80.146.63.64,61390,22,ICMP,515,8.346,193,110,47495,34488,1,1,1,0,1,0,normal
91.106.221.54,189.206.136.70,10078,25,TCP,1094,0.612,55,102,15572,28584,0,1,1,0,1,0,normal
120.17.224.209,177.231.217.194,62061,5432,UDP,431,3.001,161,65,4405,26568,1,1,0,0,0,0,normal
240.173.90.96,17.61.109.21,3894,80,TCP,863,8.581,113,141,44186,6301,1,0,1,0,1,0,normal
144.93.206.13,39.194.199.216,7702,110,TCP,715,5.319,176,100,5926,31768,0,0,0,0,1,0,normal
147.107.56.158,227.62.231.49,2742,443,TCP,1301,1.136,6,52,40163,19519,1,1,0,0,0,0,normal
94.182.5.110,178.115.118.208,57939,8080,ICMP,1170,0.04,1344,0,859482,0,1,0,0,0,1,0,ddos
21.102.23.14,238.2.112.203,55142,80,ICMP,387,2.666,172,81,20987,9231,0,0,1,0,0,0,normal
221.242.27.117,178.115.118.208,3266,8080,ICMP,1153,0.074,895,1,103575,0,0,0,0,0,1,0,ddos
217.68.175.67,151.250.46.217,34941,53,ICMP,369,0.841,110,143,8106,28165,1,0,1,0,1,0,normal
254.201.188.170,26.200.1.57,33724,143,UDP,380,0.375,113,42,31299,39882,1,0,1,0,1,0,normal
99.1.96.120,63.93.207.184,52303,25,ICMP,1243,4.966,109,62,12244,22835,0,0,1,0,1,0,normal
236.194.210.99,135.163.202.73,45408,21,TCP,220,0.381,10,5,547,620,0,1,0,1,1,0,brute_force
236.194.210.99,135.163.202.73,41085,22,TCP,244,0.596,13,4,1179,798,0,1,0,1,1,0,brute_force
149.64.186.79,210.189.210.150,15776,5432,TCP,1153,6.824,159,158,25677,22356,0,0,1,0,1,0,normal
29.12.203.219,162.0.122.173,42505,40800,TCP,60,0.006,1,1,60,40,1,0,0,1,0,0,port_scan
208.216.224.228,37.242.250.57,62578,443,UDP,1031,3.786,92,195,38276,36703,1,0,1,0,0,0,normal
67.93.80.98,4.2.213.156,45230,443,TCP,974,1.473,9,3,4166,1849,0,1,0,0,1,0,sql_injection
236.194.210.99,135.163.202.73,43900,21,TCP,121,0.122,9,6,1217,775,0,1,0,1,1,0,brute_force
208.15.44.238,159.222.66.63,50384,22,TCP,1373,6.475,161,63,8187,30479,0,1,0,0,0,0,normal
251.255.97.97,178.115.118.208,47170,8080,ICMP,824,0.011,1414,0,209102,100,1,0,0,0,0,0,ddos
75.199.253.90,178.115.118.208,26528,8080,UDP,1101,0.043,1669,1,453135,100,0,0,0,0,1,0,ddos
29.12.203.219,162.0.122.173,46162,60452,TCP,60,0.01,1,0,60,0,1,0,0,0,0,0,port_scan
244.221.108.150,197.213.158.46,26444,80,TCP,759,9.96,135,87,17334,44419,1,0,1,0,0,0,normal
40.55.160.48,212.50.137.162,63356,21,UDP,1199,3.141,134,124,21841,758,1,1,0,0,0,0,normal
68.216.143.233,240.39.115.122,1258,25,UDP,781,5.067,166,18,29529,42842,0,0,1,0,1,0,normal
67.93.80.98,4.2.213.156,48364,80,TCP,829,0.924,12,7,2107,183,0,1,0,0,1,0,sql_injection
199.165.133.33,61.124.201.224,29223,80,ICMP,819,2.868,4,146,29119,4188,0,1,1,0,1,0,normal
67.93.80.98,4.2.213.156,44914,80,TCP,823,0.112,10,8,3501,1845,0,1,0,0,1,0,sql_injection
253.12.26.40,178.115.118.208,38451,8080,UDP,833,0.055,1404,2,76284,0,1,0,0,0,0,0,ddos
124.241.59.243,236.202.229.36,5618,143,ICMP,404,8.702,150,2,41486,4595,1,1,1,0,1,0,normal
202.90.219.245,119.154.213.126,25792,25,TCP,1145,9.822,97,6,14984,2914,0,1,0,0,0,0,normal
42.71.49.86,98.18.216.5,49896,22,UDP,499,8.077,63,145,35971,11264,1,1,1,0,0,0,normal
245.219.111.181,200.11.37.47,12910,110,ICMP,166,7.099,199,124,24878,15369,0,1,0,0,1,0,normal
117.8.131.230,255.154.161.151,28376,80,ICMP,398,6.416,20,146,35100,39343,0,0,1,0,1,0,normal
236.194.210.99,135.163.202.73,51265,23,TCP,246,0.202,5,5,809,248,0,1,0,0,1,0,brute_force
123.50.19.71,116.54.246.160,6131,22,TCP,315,2.249,6,42,42981,48566,1,1,0,0,1,0,normal
231.224.20.109,109.212.129.129,41605,3306,UDP,1065,0.617,150,122,29764,46031,0,0,0,0,0,0,normal
67.93.80.98,4.2.213.156,48966,80,TCP,343,1.852,19,9,4027,1859,0,1,0,0,1,0,sql_injection
58.132.171.101,84.116.74.7,18553,22,TCP,145,7.003,158,192,7101,15003,0,0,1,0,0,0,normal
78.30.130.61,202.204.11.155,31172,143,ICMP,855,3.817,196,160,13765,48467,1,1,0,0,1,0,normal
236.194.210.99,135.163.202.73,44516,21,TCP,271,0.609,6,9,973,981,0,1,0,1,1,0,brute_force
29.12.203.219,162.0.122.173,42380,41935,TCP,60,0.001,1,0,60,40,1,0,0,1,0,0,port_scan
47.17.122.193,249.8.88.254,54528,3306,TCP,702,1.39,129,86,19619,18296,1,0,1,0,1,0,normal
67.93.80.98,4.2.213.156,59993,8080,TCP,885,1.783,9,1,4727,1393,0,1,0,0,1,0,sql_injection
67.93.80.98,4.2.213.156,57474,8080,TCP,819,1.874,20,10,4316,379,0,1,0,0,1,0,sql_injection
255.135.76.254,88.159.82.168,48757,25,TCP,727,7.433,142,168,20587,2782,1,1,1,0,0,0,normal
29.12.203.219,162.0.122.173,49989,45334,TCP,60,0.008,1,0,60,0,1,0,0,1,0,0,port_scan
231.23.222.167,80.247.217.62,40173,22,UDP,1482,9.044,130,11,22936,7599,0,1,1,0,0,0,normal
191.105.94.182,67.120.246.185,33977,143,UDP,130,9.58,88,114,17833,36366,0,1,1,0,1,0,normal
160.208.40.71,178.115.118.208,38765,8080,TCP,1343,0.003,1386,0,181898,0,1,0,0,0,1,0,ddos
236.194.210.99,135.163.202.73,49716,21,TCP,205,0.212,11,3,281,387,0,1,0,0,1,0,brute_force
29.12.203.219,162.0.122.173,47343,38519,TCP,60,0.007,1,1,60,0,1,0,0,1,0,0,port_scan
125.158.230.10,185.3.99.155,25359,110,ICMP,339,9.071,200,166,23106,12060,1,1,0,0,1,0,normal
155.122.11.192,191.243.15.167,31817,3306,ICMP,1213,7.355,20,171,9096,19214,1,0,1,0,1,0,normal
194.142.202.210,175.240.224.55,21668,25,TCP,196,6.376,8,108,30891,45366,1,1,1,0,1,0,normal
91.202.215.17,44.226.52.194,63098,21,UDP,1397,5.049,131,138,41581,43753,0,1,0,0,1,0,normal
107.113.73.27,124.179.176.203,4815,80,UDP,1111,9.716,93,104,8704,36925,1,1,0,0,1,0,normal
236.194.210.99,135.163.202.73,51301,21,TCP,157,0.982,9,8,908,553,0,1,0,1,1,0,brute_force
29.12.203.219,162.0.122.173,44810,31987,TCP,60,0.004,1,0,60,0,1,0,0,1,0,0,port_scan
66.1.252.250,79.161.227.129,11427,3306,TCP,131,6.942,50,39,37874,21477,0,1,0,0,1,0,normal
127.162.45.121,202.212.113.13,32200,5432,TCP,198,9.564,91,196,8333,47752,1,1,1,0,1,0,normal
236.97.43.242,210.65.189.75,22067,53,UDP,228,5.986,198,8,13276,24511,1,1,1,0,0,0,normal
181.220.105.232,168.206.112.65,45168,53,UDP,1173,7.237,38,30,6365,4864,1,1,0,0,0,0,normal
22.223.75.12,178.115.118.208,51947,8080,UDP,660,0.003,1296,1,964245,100,0,0,0,0,1,0,ddos
79.131.83.142,178.229.151.223,38175,3306,ICMP,878,9.893,111,185,17327,20334,1,1,1,0,0,0,normal
102.137.128.197,33.195.215.213,43853,443,UDP,1237,4.737,181,45,39606,27314,1,1,1,0,1,0,normal
70.57.62.70,220.114.30.155,11504,25,ICMP,64,5.777,9,45,30848,35134,1,1,1,0,1,0,normal
199.186.156.18,161.153.196.157,2589,80,ICMP,81,0.325,198,70,28982,4090,1,1,0,0,0,0,normal
67.93.80.98,4.2.213.156,57729,8080,TCP,728,1.559,19,9,2305,523,0,1,0,0,1,0,sql_injection
29.12.203.219,162.0.122.173,49291,16288,TCP,60,0.008,1,1,60,0,1,0,0,1,0,0,port_scan
110.136.77.24,127.205.65.171,56005,3306,UDP,469,7.617,193,192,1239,47054,1,1,1,0,0,0,normal
67.93.80.98,4.2.213.156,52894,8080,TCP,318,0.976,12,10,4774,1238,0,1,0,0,1,0,sql_injection
33.147.72.54,44.162.20.248,2755,110,ICMP,255,7.345,18,174,14692,29081,1,1,1,0,1,0,normal
211.248.121.84,199.255.203.248,43760,22,TCP,1197,6.079,175,28,11095,48146,0,1,1,0,1,0,normal
233.95.126.161,198.230.115.65,60801,443,ICMP,1011,5.094,67,163,8568,32249,0,0,1,0,0,0,normal
236.194.210.99,135.163.202.73,57053,21,TCP,143,0.841,14,8,599,136,0,1,0,0,1,0,brute_force
67.93.80.98,4.2.213.156,41670,443,TCP,834,1.183,18,10,524,825,0,1,0,0,1,0,sql_injection
97.255.235.147,66.51.184.43,28681,5432,ICMP,380,6.916,68,83,42217,17786,1,0,0,0,1,0,normal
89.114.200.97,178.115.118.208,51135,8080,TCP,795,0.081,1465,0,722220,0,1,0,0,0,0,0,ddos
29.12.203.219,162.0.122.173,46785,37178,TCP,60,0.006,1,1,60,40,1,0,0,0,0,0,port_scan
29.12.203.219,162.0.122.173,44442,47356,TCP,60,0.009,1,0,60,0,1,0,0,1,0,0,port_scan
203.31.174.108,178.115.118.208,43886,8080,TCP,590,0.039,670,0,712952,100,0,0,0,0,0,0,ddos
209.236.113.39,178.115.118.208,12204,8080,ICMP,1085,0.091,1263,0,912100,100,1,0,0,0,0,0,ddos
16.133.51.213,206.197.50.35,19746,443,TCP,1002,7.339,12,152,13461,45314,0,0,1,0,0,0,normal
29.137.116.104,132.162.152.125,8625,21,UDP,570,0.813,60,122,10558,15626,0,1,1,0,1,0,normal
251.236.8.155,227.119.219.56,39865,80,TCP,1162,5.979,181,101,34148,15802,1,0,0,0,1,0,normal
198.128.106.200,17.122.177.42,40078,5432,ICMP,1148,8.237,117,98,14801,6747,1,0,1,0,0,0,normal
1.205.48.63,64.86.81.16,46803,3306,TCP,843,9.805,18,95,49147,15500,1,1,0,0,1,0,normal
165.21.24.75,128.155.180.113,31681,143,UDP,1198,0.132,121,178,39147,27533,1,0,0,0,1,0,normal
95.11.123.18,131.160.142.108,53853,443,TCP,64,8.2,166,47,8875,44586,0,1,0,0,0,0,normal
67.93.80.98,4.2.213.156,46155,8080,TCP,724,0.322,11,7,3265,701,0,1,0,0,1,0,sql_injection
236.194.210.99,135.163.202.73,53547,22,TCP,145,0.938,6,9,1143,299,0,1,0,0,1,0,brute_force
67.93.80.98,4.2.213.156,43892,443,TCP,710,1.245,7,4,3470,1787,0,1,0,0,1,0,sql_injection
29.12.203.219,162.0.122.173,41694,201,TCP,60,0.007,1,0,60,40,1,0,0,1,0,0,port_scan
125.94.163.151,239.236.10.18,50124,21,ICMP,1124,3.34,138,159,31783,36218,1,1,0,0,0,0,normal
29.12.203.219,162.0.122.173,48948,59316,TCP,60,0.004,1,1,60,0,1,0,0,0,0,0,port_scan
61.177.20.44,112.154.176.45,46529,110,UDP,1170,6.556,146,55,44078,5926,1,1,1,0,0,0,normal
162.175.228.120,120.241.245.193,1043,80,TCP,845,8.642,194,134,6413,44771,0,0,0,0,0,0,normal
40.245.9.118,64.168.46.177,55946,143,ICMP,184,4.796,167,77,29442,16216,1,1,1,0,0,0,normal
49.230.52.179,159.12.228.39,63287,25,TCP,646,4.793,57,66,5043,49235,1,1,1,0,1,0,normal
29.12.203.219,162.0.122.173,48828,36828,TCP,60,0.008,1,1,60,0,1,0,0,1,0,0,port_scan
80.149.159.104,144.147.33.8,1534,5432,ICMP,449,0.511,164,34,47314,28496,0,1,0,0,0,0,normal
152.149.195.144,48.233.233.69,13739,143,UDP,338,0.514,46,30,15217,21526,1,1,0,0,0,0,normal
6.21.137.208,66.120.223.68,31454,110,ICMP,1079,9.336,135,43,8410,49079,0,1,0,0,0,0,normal
29.12.203.219,162.0.122.173,45096,44005,TCP,60,0.01,1,1,60,40,1,0,0,1,0,0,port_scan
42.93.155.44,245.159.149.237,40584,443,UDP,1475,1.077,50,62,39831,18852,0,1,0,0,1,0,normal
84.210.194.163,75.192.163.210,57846,25,TCP,105,1.41,17,156,41669,5119,1,0,1,0,1,0,normal
195.64.237.212,185.243.171.97,56743,443,ICMP,562,5.699,91,20,1039,21481,1,0,0,0,1,0,normal
207.84.44.71,133.213.96.203,49330,22,UDP,1142,9.176,184,107,24089,11262,0,1,1,0,0,0,normal
191.103.202.117,49.156.44.164,34745,143,UDP,997,4.07,20,119,37304,17061,0,0,0,0,0,0,normal
60.95.249.32,164.69.174.153,9830,53,ICMP,857,7.34,102,63,8311,26825,1,0,1,0,0,0,normal
67.93.80.98,4.2.213.156,52913,8080,TCP,498,1.226,6,8,3893,683,0,1,0,0,1,0,sql_injection
29.12.203.219,162.0.122.173,40402,39941,TCP,60,0.006,1,1,60,40,1,0,0,0,0,0,port_scan
29.12.203.219,162.0.122.173,49693,54015,TCP,60,0.005,1,1,60,40,1,0,0,0,0,0,port_scan
187.211.180.44,178.125.192.214,48739,443,TCP,462,4.829,59,76,30189,33325,0,0,1,0,1,0,normal
58.93.106.1,170.220.80.61,21345,443,UDP,1346,4.48,108,46,19052,38236,1,1,0,0,0,0,normal
5.62.14.113,178.115.118.208,32554,8080,UDP,558,0.093,1531,1,434975,0,1,0,0,0,1,0,ddos
7.162.168.49,174.101.225.78,40339,5432,TCP,557,0.703,84,186,24995,14330,1,0,1,0,0,0,normal
29.12.203.219,162.0.122.173,48847,45623,TCP,60,0.006,1,1,60,40,1,0,0,0,0,0,port_scan
29.12.203.219,162.0.122.173,44237,64694,TCP,60,0.001,1,1,60,0,1,0,0,1,0,0,port_scan
82.217.247.156,53.103.169.165,9365,22,UDP,1190,3.125,13,149,23173,39769,1,1,0,0,0,0,normal
29.12.203.219,162.0.122.173,47887,33760,TCP,60,0.009,1,0,60,0,1,0,0,1,0,0,port_scan
29.12.203.219,162.0.122.173,40509,30158,TCP,60,0.002,1,0,60,40,1,0,0,0,0,0,port_scan
236.194.210.99,135.163.202.73,44159,23,TCP,292,0.625,7,9,1378,233,0,1,0,0,1,0,brute_force
76.237.142.60,212.154.50.71,29566,3306,TCP,1343,9.73,63,108,25340,6574,1,1,0,0,0,0,normal
148.88.189.125,89.16.95.61,64642,21,UDP,1311,6.536,165,179,3854,867,1,0,0,0,1,0,normal
45.130.222.84,27.43.80.253,10835,110,ICMP,391,0.792,171,40,2128,43977,0,1,1,0,0,0,normal
205.183.225.140,58.60.10.177,37495,3306,ICMP,1177,9.395,86,189,49932,33343,1,0,0,0,1,0,normal
29.12.203.219,162.0.122.173,43779,4274,TCP,60,0.006,1,1,60,0,1,0,0,1,0,0,port_scan
83.212.63.118,250.89.125.241,11466,5432,ICMP,127,9.8,56,30,32572,24602,1,1,0,0,0,0,normal
90.63.106.238,51.52.31.134,53848,22,ICMP,1010,9.78,90,126,42042,47769,0,1,0,0,1,0,normal
159.116.200.69,178.115.118.208,1769,8080,ICMP,977,0.083,543,1,291770,0,0,0,0,0,1,0,ddos
67.93.80.98,4.2.213.156,55697,8080,TCP,371,0.705,17,2,4355,1075,0,1,0,0,1,0,sql_injection
236.194.210.99,135.163.202.73,50993,21,TCP,251,0.49,15,7,279,852,0,1,0,0,1,0,brute_force
236.194.210.99,135.163.202.73,42831,22,TCP,237,0.548,11,9,1021,298,0,1,0,1,1,0,brute_force
79.209.189.10,164.111.112.35,42939,143,TCP,64,0.472,74,138,17436,35338,0,0,0,0,0,0,normal
12.116.162.24,57.161.152.107,20732,21,UDP,1133,9.696,139,126,519,10930,0,1,0,0,0,0,normal
29.12.203.219,162.0.122.173,42046,16692,TCP,60,0.007,1,0,60,0,1,0,0,1,0,0,port_scan
29.12.203.219,162.0.122.173,44461,64787,TCP,60,0.008,1,0,60,0,1,0,0,0,0,0,port_scan
209.133.117.163,123.159.107.183,24121,143,ICMP,1289,5.003,28,105,43896,32098,1,1,0,0,1,0,normal
254.151.224.23,130.176.2.142,26134,25,UDP,281,0.69,88,197,35232,40762,0,0,0,0,1,0,normal
67.93.80.98,4.2.213.156,43253,443,TCP,898,1.828,14,10,3488,155,0,1,0,0,1,0,sql_injection
148.7.231.129,183.49.83.121,48779,22,UDP,138,1.969,154,64,24779,20462,1,0,0,0,1,0,normal
8.117.40.85,124.224.79.9,61248,143,ICMP,288,2.302,108,78,12617,29565,1,1,0,0,0,0,normal
47.96.214.142,109.155.205.22,32444,3306,ICMP,108,9.646,24,143,12166,48700,0,1,1,0,0,0,normal
70.134.98.94,39.28.245.117,3726,25,UDP,229,5.982,197,187,28774,40156,1,0,0,0,0,0,normal
35.152.151.76,178.115.118.208,18817,8080,TCP,856,0.022,953,1,231005,100,0,0,0,0,1,0,ddos
